frame,movement
1,230400
2,0
3,0
4,0
5,0
6,7447
7,44561
8,22706
9,6283
10,5088
11,11470
12,5270
13,2580
14,2011
15,1475
16,1067
17,648
18,1819
19,1168
20,581
21,10802
22,56971
23,66006
24,95067
25,114282
26,117966
27,106559
28,100975
29,110564
30,140792
31,154631
32,152987
33,146996
34,141065
35,134638
36,121712
37,105942
38,95824
39,87120
40,80935
41,82531
42,86595
43,89247
44,92589
45,92826
46,97650
47,98334
48,95377
49,91981
50,90806
51,87354
52,85910
53,89921
54,87676
55,85444
56,84800
57,95300
58,102347
59,104344
60,106614
61,108735
62,113054
63,121041
64,127563
65,134199
66,143176
67,146976
68,149151
69,149740
70,151884
71,154700
72,157778
73,161443
74,165006
75,167934
76,169085
77,168755
78,167019
79,163605
80,158288
81,154021
82,151069
83,148901
84,149457
85,150929
86,152162
87,153028
88,152037
89,153617
90,154672
91,153997
92,155306
93,156917
94,156645
95,154765
96,152973
97,151353
98,149784
99,150756
100,153878
101,156416
102,159036
103,161661
104,164316
105,166000
106,166956
107,166345
108,165938
109,165756
110,165387
111,165468
112,164357
113,163802
114,164323
115,163950
116,163754
117,163932
118,164329
119,164324
120,164243
121,163996
122,164482
123,164558
124,163758
125,163079
126,161954
127,161096
128,159700
129,158101
130,158597
131,158511
132,159216
133,159218
134,158395
135,157750
136,156504
137,154568
138,153017
139,151040
140,150420
141,150841
142,150313
143,150932
144,149974
145,148973
146,149235
147,148012
148,148024
149,148414
150,146289
151,144739
152,144258
153,145287
154,143422
155,141168
156,139868
157,139223
158,138641
159,136518
160,136077
161,136974
162,137724
163,140400
164,142628
165,146705
166,148410
167,149229
168,150252
169,151716
170,152897
171,153337
172,151744
173,149338
174,147236
175,146046
176,145747
177,147271
178,147728
179,146095
180,146449
181,147150
182,149422
183,151960
184,152525
185,153706
186,153906
187,153391
188,154756
189,155396
190,155037
191,153517
192,153367
193,153799
194,155873
195,158145
196,157152
197,155963
198,155420
199,155104
200,156313
201,156992
202,156530
203,155110
204,153121
205,152676
206,151887
207,151218
208,148726
209,145304
210,142921
211,140575
212,136739
213,135937
214,136452
215,136466
216,138406
217,139264
218,140864
219,143675
220,144049
221,146964
222,145460
223,146272
224,146989
225,147162
226,145960
227,145710
228,146723
229,147610
230,147136
231,148863
232,151975
233,152577
234,153564
235,155612
236,155585
237,155200
238,155698
239,155721
240,156423
241,156385
242,155529
243,154821
244,152518
245,149469
246,148301
247,146902
248,145137
249,146728
250,148146
251,151498
252,154086
253,154452
254,153527
255,152220
256,150665
257,149552
258,149590
259,149681
260,150424
261,151218
262,152373
263,152411
264,152714
265,152798
266,152901
267,152578
268,152724
269,151520
270,150603
271,149707
272,148667
273,146983
274,144447
275,143313
276,141586
277,138347
278,139508
279,144126
280,144819
281,144409
282,142211
283,138382
284,134313
285,130070
286,130109
287,130526
288,128786
289,126302
290,125116
291,125225
292,123896
293,123103
294,121819
295,120720
296,120641
297,123291
298,123506
299,125541
300,128713
301,133189
302,136626
303,137944
304,138117
305,139288
306,140364
307,142596
308,141545
309,138611
310,139671
311,143163
312,144643
313,147183
314,149989
315,149886
316,151109
317,150960
318,149543
319,149282
320,146337
321,145506
322,143788
323,142586
324,141872
325,143735
326,144774
327,146825
328,147826
329,149338
330,150861
331,149388
332,147964
333,148279
334,149839
335,151049
336,152241
337,152255
338,153485
339,152085
340,151803
341,151322
342,152435
343,153803
344,155411
345,157793
346,159085
347,160246
348,162615
349,164373
350,164102
351,161832
352,159327
353,155080
354,150617
355,146852
356,143806
357,140378
358,140480
359,139002
360,139977
361,142931
362,144068
363,143686
364,143464
365,141900
366,139943
367,140128
368,139645
369,137671
370,139284
371,142241
372,141453
373,141369
374,142656
375,143089
376,145579
377,149210
378,153971
379,154142
