frame,time,brightness
0,0.0,191.2686892361111
1,0.041668890631125756,191.2625003616898
2,0.08333778126225151,191.19593388310184
3,0.12500667189337727,191.19409939236112
4,0.16667556252450302,191.1759280960648
5,0.2083444531556288,190.78560257523148
6,0.25001334378675455,188.0554253472222
7,0.2916822344178803,186.11900101273147
8,0.33335112504900605,184.93235026041665
9,0.3750200156801318,184.09101200810184
10,0.4166889063112576,183.61665147569445
11,0.4583577969423833,184.5006322337963
12,0.5000266875735091,185.74363100405094
13,0.5416955782046349,186.01004231770833
14,0.5833644688357607,186.70361002604167
15,0.6250333594668863,187.5408326099537
16,0.6667022500980121,187.5129448784722
17,0.7083711407291379,187.468857421875
18,0.7500400313602636,187.47506438078705
19,0.7917089219913894,187.47190502025464
20,0.8333778126225152,187.8724681712963
21,0.8750467032536409,179.262412109375
22,0.9167155938847666,174.23726236979167
23,0.9583844845158924,165.78726381655093
24,1.0000533751470182,162.04745515046295
25,1.041722265778144,161.95829390914352
26,1.0833911564092698,162.63241283275462
27,1.1250600470403955,157.61387731481483
28,1.1667289376715213,146.56000687210647
29,1.208397828302647,132.79304542824073
30,1.2500667189337726,123.12455186631945
31,1.2917356095648984,125.65121997974536
32,1.3334045001960242,130.37291015625
33,1.37507339082715,131.25729383680556
34,1.4167422814582757,130.53633608217592
35,1.4584111720894015,129.7528804976852
36,1.5000800627205273,128.63311125578704
37,1.541748953351653,129.0490259693287
38,1.5834178439827788,131.60540943287037
39,1.6250867346139046,132.7099019820602
40,1.6667556252450304,129.4588038917824
41,1.7084245158761562,127.37357385706018
42,1.7500934065072817,125.37195059317129
43,1.7917622971384075,122.93980070891203
44,1.8334311877695333,118.92287651909722
45,1.875100078400659,115.61560691550926
46,1.9167689690317848,112.33541775173612
47,1.9584378596629106,111.4156127025463
48,2.0001067502940364,111.73700665509259
49,2.041775640925162,111.2784523292824
50,2.083444531556288,109.307177734375
51,2.1251134221874137,109.69154658564815
52,2.1667823128185395,109.34665907118055
53,2.2084512034496653,109.89141963252315
54,2.250120094080791,110.98715205439815
55,2.291788984711917,112.93286639178241
56,2.3334578753430426,111.19375036168981
57,2.3751267659741684,110.46957899305555
58,2.416795656605294,112.47429398148148
59,2.45846454723642,114.8548683449074
60,2.5001334378675453,114.13733940972222
61,2.541802328498671,112.56562174479167
62,2.583471219129797,108.87191659432871
63,2.6251401097609226,105.04301215277778
64,2.6668090003920484,98.3175951244213
65,2.708477891023174,90.69736400462963
66,2.7501467816543,85.35121166087963
67,2.7918156722854257,80.30969581886573
68,2.8334845629165515,76.06272497106481
69,2.8751534535476773,70.62779730902778
70,2.916822344178803,66.72338903356481
71,2.958491234809929,65.25190321180555
72,3.0001601254410546,63.70518699363426
73,3.0418290160721804,62.1140625
74,3.083497906703306,58.15468098958333
75,3.125166797334432,55.641924913194444
76,3.1668356879655577,55.72188657407408
77,3.2085045785966835,60.300389539930556
78,3.2501734692278093,66.00837926793982
79,3.291842359858935,73.11177155671297
80,3.333511250490061,81.93690104166667
81,3.3751801411211866,86.14497576678241
