frame,time,brightness,movement,correlation
1,0.0416957217939281,188.6800491898148,230400,0.5237720673319015
2,0.0833914435878562,188.66872866030093,142,0.5237720673319015
3,0.1250871653817843,188.75167136863425,99,0.5237720673319015
4,0.1667828871757125,188.59944878472223,57,0.5237720673319015
5,0.2084786089696406,188.7420062934028,100,0.5237720673319015
6,0.2501743307635687,188.81426432291667,5,0.5237720673319015
7,0.2918700525574969,188.70032154224535,5,0.5237720673319015
8,0.333565774351425,188.67525607638888,49,0.5237720673319015
9,0.3752614961453531,188.35681749131945,137,0.5237720673319015
10,0.4169572179392812,188.2152669270833,880,0.5237720673319015
11,0.4586529397332093,188.64477213541667,1778,0.5237720673319015
12,0.5003486615271375,188.705433666088,408,0.5237720673319015
13,0.5420443833210656,188.79415111400465,193,0.5237720673319015
14,0.5837401051149937,188.8018702980324,62,0.5237720673319015
15,0.6254358269089219,188.82778537326388,51,0.5237720673319015
16,0.66713154870285,188.75309461805557,15,0.5237720673319015
17,0.7088272704967782,188.66317527488425,146,0.5237720673319015
18,0.7505229922907063,188.68021809895836,62,0.5237720673319015
19,0.7922187140846344,188.7128273292824,143,0.5237720673319015
20,0.8339144358785625,188.84188187210648,128,0.5237720673319015
21,0.8756101576724906,188.8057005931713,79,0.5237720673319015
22,0.9173058794664188,188.6470515046296,37,0.5237720673319015
23,0.959001601260347,188.60457682291667,157,0.5237720673319015
24,1.000697323054275,188.37063548900463,98,0.5237720673319015
25,1.042393044848203,188.70060691550927,473,0.5237720673319015
26,1.0840887666421313,188.60858543113423,57,0.5237720673319015
27,1.1257844884360595,188.68442238136572,262,0.5237720673319015
28,1.1674802102299875,188.48611762152777,83,0.5237720673319015
29,1.2091759320239155,188.6390317563657,668,0.5237720673319015
30,1.2508716538178437,188.6885944733796,98,0.5237720673319015
31,1.292567375611772,188.8290961371528,62,0.5237720673319015
32,1.3342630974057,188.8366304976852,94,0.5237720673319015
33,1.375958819199628,188.73092592592596,23,0.5237720673319015
34,1.4176545409935564,188.62736364293983,54,0.5237720673319015
35,1.4593502627874844,188.59376265914352,203,0.5237720673319015
36,1.5010459845814126,188.7376027199074,371,0.5237720673319015
37,1.5427417063753406,188.48313078703703,83,0.5237720673319015
38,1.5844374281692688,188.3981817853009,416,0.5237720673319015
39,1.6261331499631968,188.5699265769676,452,0.5237720673319015
40,1.667828871757125,188.6720934606481,265,0.5237720673319015
41,1.7095245935510532,188.5789547164352,167,0.5237720673319015
42,1.7512203153449812,188.58043149594909,313,0.5237720673319015
43,1.7929160371389097,188.5928197337963,212,0.5237720673319015
44,1.8346117589328372,188.6599652777778,115,0.5237720673319015
45,1.8763074807267657,188.5612756799769,65,0.5237720673319015
46,1.918003202520694,188.6667748119213,192,0.5237720673319015
47,1.959698924314622,188.7319914641204,124,0.5237720673319015
48,2.00139464610855,188.65617983217592,130,0.5237720673319015
49,2.043090367902478,188.64601743344903,102,0.5237720673319015
50,2.084786089696406,188.65264033564816,118,0.5237720673319015
51,2.1264818114903346,188.4754828559028,128,0.5237720673319015
52,2.1681775332842625,188.43067455150464,247,0.5237720673319015
53,2.2098732550781905,188.44648473668985,340,0.5237720673319015
54,2.251568976872119,188.3362348090278,272,0.5237720673319015
55,2.293264698666047,188.2592046440972,302,0.5237720673319015
56,2.334960420459975,188.3905852141204,702,0.5237720673319015
57,2.376656142253903,188.7852336516204,218,0.5237720673319015
58,2.4183518640478314,188.8655732783565,84,0.5237720673319015
59,2.4600475858417594,188.66104166666668,56,0.5237720673319015
60,2.5017433076356874,188.5776045283565,246,0.5237720673319015
61,2.543439029429616,188.4676052517361,144,0.5237720673319015
62,2.585134751223544,188.2536715133102,139,0.5237720673319015
63,2.626830473017472,188.1382092737269,353,0.5237720673319015
64,2.6685261948114,188.28720124421292,431,0.5237720673319015
65,2.7102219166053283,187.6864995659722,414,0.5237720673319015
66,2.7519176383992563,187.9968388310185,2339,0.5237720673319015
67,2.7936133601931843,188.06188548900465,1794,0.5237720673319015
68,2.8353090819871127,188.0829437934028,636,0.5237720673319015
69,2.8770048037810407,187.80336009837964,606,0.5237720673319015
70,2.9187005255749687,187.27054578993057,1897,0.5237720673319015
71,2.9603962473688967,187.5293891059028,4088,0.5237720673319015
72,3.002091969162825,186.91544921875,1414,0.5237720673319015
73,3.043787690956753,186.8912897858796,5074,0.5237720673319015
74,3.085483412750681,184.3640845630787,24471,0.5237720673319015
75,3.1271791345446096,181.93292064525463,65448,0.5237720673319015
76,3.1688748563385376,181.56482783564812,91957,0.5237720673319015
77,3.2105705781324656,180.20609447337964,98440,0.5237720673319015
78,3.2522662999263936,179.1809280960648,104299,0.5237720673319015
79,3.293962021720322,177.30751302083334,109812,0.5237720673319015
80,3.33565774351425,178.1065870949074,115760,0.5237720673319015
81,3.377353465308178,180.29865885416663,112231,0.5237720673319015
82,3.4190491871021065,183.1457570167824,99981,0.5237720673319015
83,3.4607449088960345,184.57965422453705,68858,0.5237720673319015
84,3.5024406306899625,184.18217628761573,47526,0.5237720673319015
85,3.5441363524838905,183.4318406394676,50408,0.5237720673319015
86,3.585832074277819,185.31676576967592,62678,0.5237720673319015
87,3.627527796071747,186.73333803530093,33292,0.5237720673319015
