frame,movement
639,94248
640,94425
641,94341
642,94723
643,95031
644,95653
645,95247
646,95554
647,95408
648,95710
649,95785
650,95686
651,96390
652,96942
653,95909
654,96625
655,96247
656,97272
657,97146
658,97517
659,98049
660,98368
661,99522
662,100413
663,101404
664,102055
665,103225
666,104292
667,104598
668,103614
669,103568
670,103921
671,103197
672,103405
673,103038
674,102760
675,102952
676,103111
677,102966
678,103431
679,103667
680,103605
681,104053
682,105108
683,104719
684,105536
685,104586
686,105629
687,105683
688,105725
689,106077
690,107410
691,108394
692,109729
693,109213
694,109426
695,109682
696,110011
697,109550
698,108867
699,108144
700,107841
701,107023
702,106831
703,106202
704,105300
705,105361
706,106583
707,107192
708,106438
709,105437
710,106110
711,105960
712,106661
713,106056
714,106861
715,106695
716,106976
717,107440
718,107079
719,105837
720,106167
721,104364
722,103589
723,103121
724,103007
725,101635
726,100096
727,98737
728,98455
729,99043
730,99822
731,100358
732,100855
733,101724
734,102642
735,101212
736,101150
737,101129
738,101459
739,101655
740,102012
741,101863
742,101756
743,101676
744,100827
745,100005
746,99025
747,98004
748,97248
749,97402
750,97615
751,98933
752,99639
753,100913
754,102268
755,103038
756,103474
757,99968
758,97470
759,95034
760,93995
761,94560
762,95234
763,96814
764,96505
765,94170
766,95036
767,96762
768,98113
769,99614
770,98189
771,97029
772,95739
773,93486
774,90902
775,90021
776,90855
777,92954
778,94339
779,93940
780,93726
781,93916
782,94813
783,97214
784,98921
785,101863
786,104381
787,105360
788,107508
789,107989
790,107230
791,108506
792,111037
793,104320
794,101934
795,102155
796,102845
797,101142
798,99189
799,98596
800,97774
801,97376
802,97132
803,96678
804,96356
805,95405
806,94696
807,93070
808,91720
809,91439
810,90407
811,90705
812,91043
813,90328
814,91004
815,89784
816,88233
817,87191
818,87265
819,86999
820,87318
821,87173
822,88128
823,87280
824,86408
825,85800
826,85500
827,84989
828,86206
829,85323
830,85186
831,85711
832,85879
833,85814
834,86103
835,86815
836,86594
837,86385
838,87268
839,88337
840,88352
841,89838
842,90010
843,90369
844,91816
845,93671
846,91535
847,90726
848,91109
849,89609
850,89380
851,88612
852,89244
853,85579
854,86426
855,85891
856,84871
857,85626
858,84220
859,83813
860,84344
861,83934
862,85127
863,84618
864,84640
865,84687
866,85394
867,84925
868,76562
869,80769
870,80146
871,78621
872,78725
873,79195
874,78956
875,80432
876,81465
877,80150
878,81927
879,80959
880,80220
881,81013
882,80893
883,79447
884,80777
885,78608
886,78927
887,79169
888,79196
889,79168
890,78840
891,78333
892,79207
893,79518
894,79883
895,80096
896,77545
897,77884
898,78012
899,76670
900,76230
901,76329
902,76930
903,77514
904,78948
905,78696
906,78094
907,78536
908,77302
909,78716
910,77834
911,78473
912,77047
913,76879
914,77294
915,76790
916,75916
917,75529
918,75572
919,74159
920,74114
921,74226
922,72364
923,71375
924,71257
925,70708
926,69743
927,69432
928,69250
929,69006
930,67905
931,67357
932,67459
933,66855
934,66340
935,65925
936,65648
937,64139
938,62908
939,62864
940,61515
941,61046
942,60977
943,60165
944,60626
945,60046
946,60419
947,59933
948,60180
949,59756
950,60185
951,59772
952,60527
953,60913
954,61833
955,62167
956,62008
957,62553
958,62558
959,62506
960,62509
961,63186
962,62566
963,62073
964,62048
965,60720
966,61226
967,61813
968,61106
969,61026
970,60894
971,61003
972,61056
973,61372
974,60729
975,59508
976,60044
977,60490
978,61463
979,62355
980,61866
981,61970
982,62210
983,62062
984,60108
985,60494
986,59607
987,58615
988,58144
989,57385
990,57984
991,58034
992,58389
993,59923
994,61384
995,61877
996,61217
997,60564
998,60676
999,61683
1000,61991
1001,61728
1002,62163
1003,61768
1004,62136
1005,60811
1006,60480
1007,59630
1008,59666
1009,59148
1010,59231
1011,59805
1012,59143
1013,59353
1014,58794
1015,58541
1016,58373
1017,58582
1018,59023
1019,60195
1020,59568
1021,59866
1022,59920
1023,59551
1024,59364
1025,59602
1026,59245
1027,58576
1028,57900
1029,57996
1030,57854
1031,58002
1032,58252
1033,58323
1034,57914
1035,58496
1036,57622
1037,58199
1038,57801
1039,58422
1040,58314
1041,59443
1042,59788
1043,60345
1044,60363
1045,60297
1046,59527
1047,59833
1048,60228
1049,60790
1050,61707
1051,62419
1052,62872
1053,63905
1054,63978
1055,64218
1056,64846
1057,64555
1058,65169
1059,64643
1060,64294
1061,65689
1062,64894
1063,65496
1064,65606
1065,66083
1066,65449
1067,65553
1068,65125
1069,65174
1070,65602
1071,64860
1072,64742
1073,64909
1074,65285
1075,66063
1076,66459
1077,67629
1078,67070
1079,65845
1080,66015
1081,65739
1082,65267
1083,67327
1084,67964
1085,69327
1086,69366
1087,69039
1088,68523
1089,67799
1090,68415
1091,67571
1092,67758
1093,66065
1094,66054
1095,67875
1096,66832
1097,67702
1098,67217
1099,66740
1100,66552
1101,66847
1102,57577
1103,57242
1104,57971
1105,57316
1106,58185
1107,56466
1108,56041
1109,54704
1110,53430
1111,52441
1112,51731
1113,51696
1114,51773
1115,51454
1116,52440
1117,51812
1118,52838
1119,52907
1120,51972
1121,50536
1122,49903
1123,50839
1124,51650
1125,71333
1126,73496
1127,45927
1128,67411
1129,65913
1130,51491
1131,50259
1132,50635
1133,49934
1134,50077
1135,50521
1136,49865
1137,51402
1138,52782
1139,53433
1140,54846
1141,53449
1142,54460
1143,52843
1144,52287
1145,52756
1146,50799
1147,51339
1148,49204
1149,49112
1150,47733
1151,46777
1152,46878
1153,48252
1154,47597
1155,48577
1156,45823
1157,45407
1158,43929
1159,46028
1160,43483
1161,40911
1162,40470
1163,39518
1164,39799
1165,38496
1166,37424
1167,36405
1168,36667
1169,37603
1170,38826
1171,42669
1172,46113
1173,47942
1174,49767
1175,47383
1176,48218
1177,49818
1178,54748
1179,54917
1180,55452
1181,56524
1182,56129
1183,56144
1184,54555
1185,55963
1186,56043
1187,56411
1188,57201
1189,57660
1190,55969
1191,55572
1192,54288
1193,54101
1194,53294
1195,52387
1196,52633
1197,54558
1198,53932
1199,65466
1200,66888
1201,67102
1202,67692
1203,67921
1204,67150
1205,66957
1206,65921
1207,68526
1208,70818
1209,71733
1210,71329
1211,70964
1212,72608
1213,73899
1214,73115
1215,73705
1216,73311
1217,72488
1218,75572
1219,73719
1220,73389
1221,70122
1222,73732
1223,72860
1224,70269
1225,70314
1226,71136
1227,69557
1228,68207
1229,66765
1230,66241
1231,65569
1232,68545
1233,68316
1234,69689
1235,69613
1236,69969
1237,68860
1238,67487
1239,66581
1240,68040
1241,64785
1242,65399
1243,65326
1244,63120
1245,63354
1246,59229
1247,60888
1248,61394
1249,60593
1250,59508
1251,59031
1252,59200
1253,58570
1254,60214
1255,59147
1256,56448
1257,58433
1258,56282
1259,54478
1260,54848
1261,53498
1262,53431
1263,52788
1264,53219
1265,52709
1266,51420
1267,49300
1268,48028
1269,47377
1270,46812
1271,46925
1272,47166
1273,46422
1274,44859
1275,45181
1276,46391
1277,47063
1278,45766
1279,45737
1280,45655
1281,45064
1282,44331
1283,43218
1284,43482
1285,42626
1286,42395
1287,42185
1288,41926
1289,42231
1290,41276
1291,41214
1292,40569
1293,40914
1294,41187
1295,40446
1296,39448
1297,37721
1298,39003
1299,39344
1300,41441
1301,41661
1302,41300
1303,41698
1304,42339
1305,42396
1306,41726
1307,40765
1308,40258
1309,40155
1310,41180
1311,40499
1312,41306
1313,41307
1314,40542
1315,41803
1316,41673
1317,40755
1318,38966
1319,38147
1320,38895
1321,37140
1322,39166
1323,39765
1324,39217
1325,38097
1326,38129
1327,37867
1328,36922
1329,36116
1330,35717
1331,36378
1332,36247
1333,35623
1334,34413
1335,33746
1336,32970
1337,35299
1338,34883
1339,36029
1340,36862
1341,36300
1342,36819
1343,36189
1344,36741
1345,35222
1346,35354
1347,37024
1348,36524
1349,37298
1350,37072
1351,38629
1352,37758
1353,38791
1354,39708
1355,40865
1356,40585
1357,39581
1358,38874
1359,38315
1360,37666
1361,37595
1362,38795
1363,38202
1364,38434
1365,35687
1366,35877
1367,35824
1368,36141
1369,36642
1370,35526
1371,35826
1372,34291
1373,34638
1374,35465
1375,36190
1376,35884
1377,36144
1378,35189
1379,37153
1380,44047
1381,96386
1382,79471
1383,85152
1384,84794
1385,84760
1386,84092
1387,87033
1388,91152
1389,91906
1390,92382
1391,93108
1392,95264
1393,99376
1394,100734
1395,103322
1396,104560
1397,105593
1398,105203
1399,105489
1400,104721
1401,106378
1402,106002
1403,106468
1404,105575
1405,103482
1406,101934
1407,101970
1408,103410
