frame,time,brightness
0,0.0,44.70104094328704
1,0.04166845726747702,44.82645616319444
2,0.08333691453495404,44.784841218171294
3,0.12500537180243104,44.79147424768519
4,0.16667382906990807,44.330080656828706
5,0.20834228633738508,44.51578052662037
6,0.2500107436048621,44.634198857060184
7,0.2916792008723391,44.71693178530093
8,0.33334765813981615,44.58305121527778
9,0.3750161154072931,44.44901837384259
10,0.41668457267477016,44.45758355034722
11,0.4583530299422472,44.55438838252315
12,0.5000214872097242,44.46382631655093
13,0.5416899444772012,44.45734664351852
14,0.5833584017446782,44.5050365306713
15,0.6250268590121553,44.53642071759259
16,0.6666953162796323,44.51713469328703
17,0.7083637735471093,44.45437319155093
18,0.7500322308145863,44.51293004918981
19,0.7917006880820633,44.51191623263889
20,0.8333691453495403,44.55253399884259
21,0.8750376026170174,44.55479456018519
22,0.9167060598844944,44.56170138888889
23,0.9583745171519714,44.58734845196759
24,1.0000429744194483,44.56921043113426
25,1.0417114316869254,44.61654296875
26,1.0833798889544024,44.584320384837966
27,1.1250483462218794,44.58898799189815
28,1.1667168034893565,44.60280598958333
29,1.2083852607568335,44.65692889178241
30,1.2500537180243105,44.66871997974537
31,1.2917221752917876,44.55682327835648
32,1.3333906325592646,44.627964409722225
33,1.3750590898267416,44.643706958912034
34,1.4167275470942187,44.64712745949074
35,1.4583960043616957,44.56033383969908
36,1.5000644616291725,44.63045392071759
37,1.5417329188966495,44.58232385706018
38,1.5834013761641266,44.49378689236111
39,1.6250698334316036,44.53841796875
40,1.6667382906990806,44.350470558449075
41,1.7084067479665577,44.550367476851854
42,1.7500752052340347,44.44828667534722
43,1.7917436625015117,44.51599283854166
44,1.8334121197689888,44.4572876880787
45,1.8750805770364658,44.46999891493056
46,1.9167490343039428,44.44494972511574
47,1.9584174915714199,44.18978587962963
48,2.0000859488388967,42.978990162037036
49,2.041754406106374,40.88150933159722
50,2.0834228633738507,39.37842267071759
51,2.125091320641328,40.38242513020833
52,2.166759777908805,40.88269675925926
53,2.208428235176282,40.363017578125
54,2.250096692443759,40.34832320601852
55,2.291765149711236,41.716103877314815
56,2.333433606978713,41.12130461516204
57,2.37510206424619,41.3923169849537
58,2.416770521513667,41.63700593171296
59,2.458438978781144,41.47100730613426
60,2.500107436048621,42.45710828993055
61,2.541775893316098,36.725974754050924
62,2.583444350583575,32.511981336805555
63,2.625112807851052,33.47677155671296
64,2.666781265118529,35.80474139178241
65,2.708449722386006,40.91497721354167
66,2.7501181796534833,43.48549515335648
67,2.79178663692096,44.029924406828705
68,2.8334550941884373,44.14089445891204
69,2.875123551455914,44.127620442708334
70,2.9167920087233914,44.21352502893519
71,2.958460465990868,44.172874710648145
72,3.000128923258345,44.30251519097222
73,3.0417973805258223,44.243061704282404
74,3.083465837793299,44.209267578125
75,3.1251342950607763,44.236640986689814
76,3.166802752328253,44.22711516203704
77,3.2084712095957304,44.134471571180555
78,3.250139666863207,42.73187463831019
79,3.2918081241306845,39.763571686921296
80,3.3334765813981613,37.159649522569445
81,3.3751450386656385,33.95855324074074
82,3.4168134959331153,29.51662868923611
83,3.4584819532005926,26.322317708333333
84,3.5001504104680694,27.81391167534722
85,3.5418188677355467,28.01953269675926
86,3.5834873250030235,27.894691840277776
87,3.6251557822705003,27.431813874421298
88,3.6668242395379775,27.123969907407407
89,3.7084926968054543,26.163133680555557
90,3.7501611540729316,24.87530888310185
91,3.7918296113404084,24.495937138310186
92,3.8334980686078857,25.162972728587963
93,3.8751665258753625,24.659078414351853
94,3.9168349831428397,24.937362919560186
95,3.9585034404103165,24.934800708912036
96,4.000171897677793,24.936109664351854
97,4.041840354945271,24.876772641782406
98,4.083508812212748,25.443413266782407
99,4.125177269480225,25.71327293113426
100,4.1668457267477015,25.889741753472222
101,4.208514184015178,26.291108217592594
102,4.250182641282656,27.80066623263889
103,4.291851098550133,37.190729528356485
104,4.33351955581761,35.41518229166667
105,4.375188013085086,36.889639395254626
106,4.416856470352564,37.12876663773148
107,4.458524927620041,38.13870298032408
108,4.500193384887518,36.80915219907408
109,4.5418618421549946,38.21072844328704
110,4.583530299422472,35.527766927083334
111,4.625198756689949,32.10965024594908
112,4.666867213957426,28.78268012152778
113,4.708535671224903,27.798188295717594
114,4.75020412849238,27.950094039351853
115,4.791872585759857,27.95403537326389
116,4.833541043027334,28.210047019675926
117,4.875209500294811,28.297930049189816
118,4.916877957562288,28.93601707175926
119,4.958546414829765,28.930109230324074
120,5.000214872097242,28.934246238425924
121,5.041883329364719,29.27134331597222
122,5.083551786632196,29.26827980324074
123,5.1252202438996735,29.271626880787036
124,5.16688870116715,29.788517433449073
125,5.208557158434627,29.796444227430555
126,5.250225615702104,29.789931278935185
127,5.291894072969582,30.607239221643518
128,5.333562530237058,30.677402705439814
129,5.375230987504535,30.525168909143517
130,5.416899444772012,30.060657190393517
131,5.458567902039489,30.06922019675926
132,5.5002363593069665,30.324898726851853
133,5.541904816574443,30.518896122685184
134,5.58357327384192,30.668776041666668
135,5.625241731109397,30.728672960069446
136,5.666910188376875,30.901982421875
137,5.7085786456443515,30.781701388888887
138,5.750247102911828,30.663310908564814
139,5.791915560179305,30.53611255787037
140,5.833584017446783,30.410974754050926
141,5.87525247471426,30.321507884837963
142,5.916920931981736,30.385326605902776
143,5.958589389249213,30.39263382523148
144,6.00025784651669,30.385825376157406
145,6.041926303784168,30.866813874421297
146,6.0835947610516445,30.865240885416668
147,6.125263218319121,30.871637369791667
148,6.166931675586598,29.798733723958332
149,6.208600132854076,29.806864872685185
150,6.250268590121553,29.800215928819444
151,6.2919370473890295,29.79596028645833
152,6.333605504656506,29.793653428819443
153,6.375273961923984,29.79699797453704
154,6.416942419191461,29.86903175636574
155,6.458610876458938,29.93180302372685
156,6.500279333726414,29.73727611400463
157,6.541947790993892,29.57491138599537
158,6.583616248261369,29.492039930555556
159,6.625284705528846,29.46792607060185
160,6.6669531627963226,29.51348560474537
161,6.708621620063799,29.57368670428241
162,6.750290077331277,29.65701099537037
163,6.791958534598754,29.897239221643517
164,6.833626991866231,30.038055555555555
165,6.8752954491337075,30.010944372106483
166,6.916963906401185,30.038316333912036
167,6.958632363668662,30.045091507523146
168,7.000300820936139,30.037614655671295
169,7.041969278203616,29.82322193287037
170,7.083637735471093,29.821179108796297
171,7.12530619273857,29.823735894097222
172,7.166974650006047,29.396782407407407
173,7.208643107273524,29.399216941550925
174,7.250311564541001,29.395088252314814
175,7.291980021808478,29.607596932870372
176,7.333648479075955,30.033700086805556
177,7.375316936343432,29.532009186921297
178,7.416985393610909,29.85557834201389
179,7.458653850878386,30.084440827546295
180,7.500322308145863,29.818608940972222
181,7.54199076541334,29.290843822337962
182,7.583659222680817,29.40224609375
183,7.6253276799482945,30.174871238425926
184,7.666996137215771,30.498069661458334
185,7.708664594483248,31.584318214699074
186,7.750333051750725,31.445001085069446
187,7.792001509018202,31.42027560763889
188,7.8336699662856795,30.94420970775463
189,7.875338423553156,30.88163990162037
190,7.917006880820633,30.502489149305557
191,7.95867533808811,30.507676866319443
192,8.000343795355587,30.501488353587963
193,8.042012252623064,30.17324291087963
