start,end,mid,start_t,end_t
0,750,375,0.0,31.259625262461036
751,1063,907,31.301304762810986,44.305308871994775
1064,4287,2675,44.346988372344725,178.68001800022728
4288,4297,4292,178.72169750057722,179.09681300372677
4303,4330,4316,179.34689000582645,180.47223651527506
