frame,movement
1,230400
2,121405
3,86622
4,54288
5,60515
6,63893
7,55019
8,38063
9,37063
10,25703
11,12108
12,10805
13,14710
14,21257
15,32695
16,31687
17,37049
18,38861
19,39214
20,37918
21,41474
22,42359
23,41347
24,37350
25,40739
26,42566
27,40920
28,40793
29,38505
30,31563
31,37081
32,37682
33,33423
34,35062
35,33320
36,31131
37,31369
38,26549
39,30213
40,31932
41,33658
42,31588
43,32338
44,33245
45,32979
46,32817
47,32002
48,31521
49,33828
50,32786
51,33437
52,32696
53,34715
54,32082
55,29506
56,31389
57,32382
58,32657
59,30861
60,29343
61,31693
62,32337
63,32157
64,35670
65,31293
66,29712
67,27880
68,28550
69,27438
70,26088
71,27385
72,30615
73,29832
74,28110
75,30898
76,27534
77,28144
78,27896
79,28187
80,27965
81,27250
82,27673
83,30369
84,31516
85,31786
86,36123
87,36930
88,37263
89,33783
90,32745
91,27986
92,26122
93,27038
94,27310
95,27351
96,27138
97,21348
98,30947
99,31718
100,33332
101,29767
102,26332
103,24535
104,25828
105,24768
106,28102
107,27921
108,24137
109,29608
110,32830
111,27607
112,25402
113,24633
114,22681
115,24717
116,27228
117,28837
118,28573
119,28571
120,27645
121,25488
122,25584
123,27267
124,26174
125,26779
126,24825
127,22719
128,20785
129,24468
130,26027
131,26266
132,26707
133,26098
134,27787
135,28078
136,29371
137,30569
138,28205
139,27701
140,29122
141,28910
142,29693
143,30022
144,27475
145,24041
146,26420
147,34290
148,34158
149,30432
150,25559
151,27421
152,27187
153,26049
154,22927
155,26686
156,33489
157,47477
158,50007
159,55004
160,56508
161,59733
162,59911
163,57742
164,59175
165,57427
166,58731
167,57682
168,52362
169,46626
170,32520
171,28025
172,26124
173,26860
174,33643
175,32594
176,30439
177,30969
178,29250
179,34479
180,34673
181,36290
182,35736
183,37748
184,36949
185,40830
186,45915
187,70006
188,68809
189,64930
190,52007
191,40296
192,33402
193,35165
194,34658
195,35810
196,34476
197,33683
198,35522
199,35077
200,41060
201,39518
202,40555
203,37524
204,37495
205,37475
206,36176
207,35461
208,33209
209,34294
210,32099
211,33048
212,32768
213,30520
214,30830
215,32361
216,31422
217,32457
218,29586
219,26755
220,28286
221,31444
222,38280
223,35126
224,34438
225,35388
226,36861
227,36362
228,35997
229,33642
230,30852
231,32371
232,37365
233,38428
234,32949
235,33540
236,35838
237,31938
238,27974
239,25868
240,27872
241,28839
242,28996
243,27330
244,27490
245,25082
246,25158
247,29025
248,25568
249,25532
250,27615
251,31036
252,29369
253,29380
254,31387
255,33994
256,30532
257,25480
258,25562
259,24786
260,26707
261,27224
262,24148
263,109728
264,99028
265,99464
266,100054
267,101681
268,98803
269,99771
270,99900
271,100333
272,100249
273,100184
274,99500
275,98569
276,95832
277,93185
278,89226
279,86988
280,84551
281,83007
282,81565
283,80878
284,82022
285,81873
286,80187
287,79429
288,78394
289,80048
290,83806
291,85333
292,86414
293,86791
294,88173
295,88688
296,89166
297,90029
298,91867
299,91364
300,92599
301,91464
302,92600
303,94252
304,94643
305,93965
306,94032
307,95595
308,98119
309,101163
310,102187
311,101714
312,101999
313,102673
314,104603
315,106678
316,108736
317,110273
318,111928
319,111671
320,111591
321,110125
322,109774
323,108798
324,108649
325,108319
326,107012
327,104178
328,101404
329,99417
330,98356
331,95789
332,93442
333,91685
334,89194
335,86273
336,84273
337,82392
338,79462
339,76470
340,73059
341,69564
342,65885
343,63968
344,62604
345,61446
346,60676
347,59750
348,60397
349,61045
350,62600
351,64257
352,66377
353,67219
354,68302
355,68971
356,68281
357,68464
358,69545
359,70963
360,70799
361,71084
362,71756
363,71770
364,71284
365,70669
366,69513
367,68644
368,66303
369,64399
370,63629
371,62136
372,61084
373,59797
374,59541
375,59249
376,58153
377,56468
378,56410
379,57879
380,58203
