frame,time,brightness,movement,correlation
1,0.0555617290810089,43.43750288750289,230400,0.8563759695478532
2,0.1111234581620179,42.40235957110957,15071,0.8563759695478532
3,0.166685187243027,41.17369725494726,23266,0.8563759695478532
4,0.2222469163240359,39.86506650881651,6742,0.8563759695478532
5,0.2778086454050449,37.585666916916914,1448,0.8563759695478532
6,0.333370374486054,36.38673673673674,1740,0.8563759695478532
7,0.388932103567063,36.41268046893047,1375,0.8563759695478532
8,0.4444938326480719,36.67726187726188,1856,0.8563759695478532
9,0.5000555617290809,37.24040145915146,4232,0.8563759695478532
10,0.5556172908100899,36.070543139293136,4659,0.8563759695478532
11,0.611179019891099,36.167416454916456,5367,0.8563759695478532
12,0.666740748972108,36.893958862708864,2541,0.8563759695478532
13,0.722302478053117,38.20449295449296,2164,0.8563759695478532
14,0.777864207134126,39.51561802186802,497,0.8563759695478532
15,0.8334259362151349,40.16955128205128,3677,0.8563759695478532
16,0.8889876652961439,42.502225302225305,6976,0.8563759695478532
17,0.9445493943771528,43.16168235543236,12050,0.8563759695478532
18,1.000111123458162,43.87202539077539,12270,0.8563759695478532
19,1.055672852539171,43.04515669515669,9887,0.8563759695478532
20,1.11123458162018,41.65627791252791,8803,0.8563759695478532
21,1.166796310701189,40.582948814198815,8823,0.8563759695478532
22,1.222358039782198,39.08816171941172,6075,0.8563759695478532
23,1.277919768863207,38.92307018557018,4029,0.8563759695478532
24,1.333481497944216,39.26409293909294,6962,0.8563759695478532
25,1.3890432270252249,39.4236062986063,5601,0.8563759695478532
26,1.444604956106234,38.02142575267575,4486,0.8563759695478532
27,1.5001666851872428,36.57281945406945,6268,0.8563759695478532
28,1.555728414268252,36.14269173019173,6967,0.8563759695478532
29,1.611290143349261,36.58065180565181,5750,0.8563759695478532
30,1.66685187243027,36.73568135443136,5728,0.8563759695478532
31,1.722413601511279,37.50117617617617,5544,0.8563759695478532
32,1.777975330592288,39.555120023870025,3958,0.8563759695478532
33,1.833537059673297,40.00765477015477,3674,0.8563759695478532
34,1.8890987887543056,39.30575334950335,3387,0.8563759695478532
35,1.944660517835315,37.48009114884115,3720,0.8563759695478532
36,2.000222246916324,36.01137435512435,4552,0.8563759695478532
37,2.055783975997333,34.873927292677294,6556,0.8563759695478532
38,2.111345705078342,34.531748094248094,6790,0.8563759695478532
39,2.166907434159351,35.984640890890894,7838,0.8563759695478532
40,2.22246916324036,36.71867781242781,5488,0.8563759695478532
41,2.278030892321369,37.97563284438285,4259,0.8563759695478532
42,2.333592621402378,38.6281339031339,3373,0.8563759695478532
43,2.3891543504833868,39.2968968968969,3460,0.8563759695478532
