frame,time,brightness
0,0.0,139.65332863136575
1,0.04174742611812763,138.9565306712963
2,0.08349485223625526,136.31711009837963
3,0.1252422783543829,130.1870355902778
4,0.16698970447251052,119.68338686342592
5,0.20873713059063814,106.34790436921297
6,0.2504845567087658,97.09535481770833
7,0.2922319828268934,94.91872432002314
8,0.33397940894502104,95.15079535590277
9,0.37572683506314863,93.84508608217592
10,0.4174742611812763,93.636455078125
11,0.45922168729940394,96.48402958622685
12,0.5009691134175316,101.04071614583333
13,0.5427165395356591,99.71887876157408
14,0.5844639656537868,92.44495153356482
15,0.6262113917719144,80.34303132233796
16,0.6679588178900421,68.88574291087963
17,0.7097062440081697,66.12835394965278
18,0.7514536701262973,65.56117730034723
19,0.7932010962444249,62.61074580439815
20,0.8349485223625526,56.37087203414352
21,0.8766959484806802,44.15156213831018
22,0.9184433745988079,33.549476634837966
23,0.9601908007169354,32.38157986111111
24,1.0019382268350632,34.109780092592594
25,1.0436856529531906,35.058015769675926
26,1.0854330790713183,33.792982494212964
27,1.127180505189446,33.48975441261574
28,1.1689279313075736,37.453458839699074
29,1.2106753574257012,50.687505425347226
30,1.2524227835438289,70.04335069444444
31,1.2941702096619565,88.57056532118055
32,1.3359176357800842,102.50442491319444
33,1.3776650618982118,115.76038194444445
34,1.4194124880163395,124.53711552372685
35,1.4611599141344669,128.1943721064815
36,1.5029073402525945,129.5094972511574
37,1.5446547663707222,129.58042679398147
38,1.5864021924888498,129.6117921730324
39,1.6281496186069775,129.65950991030093
40,1.6698970447251051,127.99693757233797
41,1.7116444708432328,191.00452076099538
42,1.7533918969613604,185.66347873263888
43,1.795139323079488,175.7783130787037
44,1.8368867491976157,169.1088747829861
45,1.8786341753157432,166.9479929832176
46,1.9203816014338708,162.16247974537038
47,1.9621290275519985,161.28254557291666
48,2.0038764536701263,166.4070330584491
49,2.0456238797882538,174.10191948784723
50,2.087371305906381,170.4971535011574
51,2.129118732024509,164.37560112847223
52,2.1708661581426365,150.44365596064816
53,2.2126135842607644,131.72757921006945
54,2.254361010378892,113.94905309606482
55,2.2961084364970197,95.40810004340278
56,2.337855862615147,68.58635597511574
57,2.379603288733275,45.220868778935184
58,2.4213507148514024,34.75578161168981
59,2.4630981409695303,33.51666883680556
60,2.5048455670876577,37.31277235243056
61,2.546592993205785,43.22116355613426
62,2.588340419323913,48.11218424479166
