frame,movement
1,230400
2,0
3,8
4,0
5,0
6,10
7,102
8,64779
9,88452
10,15898
11,32675
12,19244
13,5730
14,8326
15,6863
16,7029
17,4325
18,4436
19,5119
20,6588
21,10628
22,11360
23,8990
24,3202
25,1084
26,2852
27,4748
28,2640
29,3945
30,1764
31,2018
32,1642
33,970
34,1107
35,266
36,47
37,87
38,991
39,6289
40,9336
41,11218
42,13686
43,13869
44,91770
45,133016
46,132559
47,131722
48,134771
49,138004
50,138691
51,128867
52,98619
53,83061
54,97434
55,130266
56,142387
57,145365
58,144972
59,145559
60,146344
61,145042
62,144368
63,142497
64,139579
65,136619
66,132794
67,134116
68,135171
69,137730
70,132204
71,101497
72,76394
73,89021
74,117747
75,136212
76,138568
77,137593
78,137260
79,136144
80,137854
81,137575
82,137939
83,138571
84,138702
85,139633
86,140103
87,139124
88,138249
89,136195
90,136432
91,138376
92,140104
93,142219
94,143092
95,143936
96,143479
97,142067
98,139294
99,132795
100,129173
101,128627
102,133294
103,143033
104,142958
105,141734
106,137279
107,132241
108,135583
109,140288
110,148199
111,151244
112,153520
113,153627
114,154049
115,154295
116,153872
117,153645
118,153342
119,152754
120,152027
121,151338
122,151046
123,151044
124,150582
125,150323
126,148827
127,148255
128,147551
129,146909
130,146406
131,146365
132,146440
133,147559
134,165369
135,168533
136,163623
137,131421
138,108206
139,71703
140,99673
141,147976
142,166795
143,168294
144,168905
145,164284
146,151462
147,145069
148,143107
149,142257
150,141148
151,139590
152,140370
153,141627
154,140586
155,139222
156,135717
157,132926
158,132029
159,131076
160,130699
161,131876
162,134552
163,136472
164,135208
165,132421
166,131193
167,128933
168,127357
169,126687
170,125311
171,126943
172,129439
173,131250
174,131527
175,130771
176,129123
177,129104
178,126958
179,124479
180,122344
181,121080
182,121320
183,119783
184,118870
185,117892
186,117804
187,115365
188,116606
189,119657
190,120093
191,119351
192,117729
193,119158
194,120000
195,119672
196,118181
197,117123
198,117950
199,118278
200,118721
201,118995
202,117364
203,116352
204,117569
205,117377
206,114655
207,114001
208,112853
209,111048
210,112135
211,110896
212,113022
213,114788
214,113090
215,112583
216,112569
217,113818
218,113302
219,107311
220,103602
221,102454
222,102930
223,99336
224,95996
225,93958
226,97843
227,117987
228,133882
229,135045
230,126163
231,49900
232,20771
233,4214
234,2513
235,2488
236,2446
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,1465
257,64306
258,122199
259,126825
260,119287
261,91539
262,37972
263,37956
264,37823
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,12
281,12
282,5
283,0
284,0
285,0
286,3504
287,3419
288,3801
289,16488
290,20224
291,26875
292,42558
293,49463
294,60225
295,64849
296,82989
297,113904
298,120991
299,111535
300,117908
301,106843
302,108553
303,107245
304,115829
305,121294
306,109157
307,95300
308,84149
309,87127
310,95409
311,99945
312,100042
313,108816
314,117976
315,114389
316,76666
317,56935
318,26560
319,12325
320,5905
321,4158
322,3401
323,9501
324,31865
325,48687
326,31709
327,53465
328,90833
329,86303
330,90176
331,84006
332,73411
333,79367
334,83663
335,85439
336,85162
337,80482
338,75492
339,75276
340,77771
341,82088
342,89897
343,97330
344,110281
345,118955
346,118009
347,115946
348,115302
349,113656
350,110070
351,109844
352,110234
353,110790
354,110066
355,109184
356,111075
357,112416
358,115581
359,120438
360,127128
361,130678
362,132776
363,129146
364,121090
365,112350
366,108505
367,102171
368,97735
369,98008
370,95306
371,96372
372,91169
373,88064
374,85943
375,84131
376,82640
377,84020
378,85788
379,86737
380,86502
381,87275
382,85232
383,85073
384,84276
385,82630
386,83587
387,84983
388,86292
