frame,time,brightness,movement,correlation
1,0.055563353940831,102.36397984522984,230400,0.6075499181058505
2,0.1111267078816621,101.39828434203434,108681,0.6075499181058505
3,0.1666900618224932,99.91555305305306,55551,0.6075499181058505
4,0.2222534157633242,103.8766198891199,24674,0.6075499181058505
5,0.2778167697041553,107.13831716331715,10200,0.6075499181058505
6,0.3333801236449864,109.5439761877262,8205,0.6075499181058505
7,0.3889434775858175,110.59249586124588,11965,0.6075499181058505
8,0.4445068315266485,109.71665511665512,6510,0.6075499181058505
9,0.5000701854674796,111.37633547008546,3672,0.6075499181058505
10,0.5556335394083107,113.20524322399322,8896,0.6075499181058505
11,0.6111968933491418,113.0202567952568,12682,0.6075499181058505
12,0.6667602472899729,112.22860504735505,13250,0.6075499181058505
13,0.722323601230804,110.01435377685378,18532,0.6075499181058505
14,0.777886955171635,108.94764283514284,13995,0.6075499181058505
15,0.8334503091124661,108.16907484407484,7851,0.6075499181058505
16,0.8890136630532971,107.22499037499036,6496,0.6075499181058505
17,0.9445770169941282,103.85180083930084,13718,0.6075499181058505
18,1.0001403709349592,101.93933597058596,20113,0.6075499181058505
19,1.0557037248757903,102.8462294024794,19822,0.6075499181058505
20,1.1112670788166217,101.98398302148304,23285,0.6075499181058505
21,1.1668304327574526,101.69103526603529,30527,0.6075499181058505
22,1.2223937866982837,100.66557952182951,42359,0.6075499181058505
23,1.2779571406391146,100.22549424424425,54382,0.6075499181058505
24,1.3335204945799457,100.03937447062448,62292,0.6075499181058505
25,1.3890838485207768,100.06781589281589,67392,0.6075499181058505
26,1.444647202461608,96.51217467467468,73037,0.6075499181058505
27,1.5002105564024388,94.66085604835604,78296,0.6075499181058505
28,1.55577391034327,93.49403393778394,82366,0.6075499181058505
29,1.611337264284101,90.8177384114884,83307,0.6075499181058505
30,1.6669006182249322,89.43114749364749,81168,0.6075499181058505
31,1.7224639721657633,87.3743402055902,77977,0.6075499181058505
32,1.7780273261065942,86.3808803996304,79303,0.6075499181058505
33,1.833590680047425,85.87960364210365,79787,0.6075499181058505
34,1.8891540339882564,83.64228170478171,76100,0.6075499181058505
35,1.9447173879290875,81.0606750981751,74489,0.6075499181058505
36,2.0002807418699184,78.06612718487719,72768,0.6075499181058505
37,2.0558440958107496,75.20095383845384,72924,0.6075499181058505
38,2.1114074497515807,73.88017296142296,78096,0.6075499181058505
39,2.166970803692412,71.67938130438131,76838,0.6075499181058505
40,2.222534157633243,71.64727852852853,78831,0.6075499181058505
41,2.278097511574074,72.50472684222684,77849,0.6075499181058505
42,2.333660865514905,72.22147820897821,72820,0.6075499181058505
43,2.3892242194557363,71.82940055440055,73119,0.6075499181058505
44,2.4447875733965674,69.16620851620851,73073,0.6075499181058505
45,2.500350927337398,65.22464964964965,76337,0.6075499181058505
46,2.555914281278229,63.2205441017941,81609,0.6075499181058505
47,2.6114776352190603,63.33161623161623,86014,0.6075499181058505
48,2.6670409891598914,64.49127252252252,83817,0.6075499181058505
49,2.7226043431007225,64.48827000077,80819,0.6075499181058505
50,2.7781676970415536,65.24256275506275,79671,0.6075499181058505
51,2.8337310509823848,65.24085383460384,76742,0.6075499181058505
52,2.889294404923216,63.78719584969585,75733,0.6075499181058505
53,2.944857758864047,62.51452606452607,80716,0.6075499181058505
54,3.0004211128048777,61.78454704704705,80345,0.6075499181058505
55,3.055984466745709,61.09376443751444,80277,0.6075499181058505
56,3.11154782068654,60.88961846461847,79980,0.6075499181058505
57,3.167111174627371,60.055399149149146,79514,0.6075499181058505
58,3.222674528568202,60.42977207977208,80187,0.6075499181058505
59,3.2782378825090333,60.070682701932704,79183,0.6075499181058505
60,3.3338012364498644,59.53752454377455,76672,0.6075499181058505
61,3.3893645903906955,59.59126626626627,73919,0.6075499181058505
62,3.4449279443315266,62.2232545045045,71713,0.6075499181058505
63,3.5004912982723577,65.61327625702626,60929,0.6075499181058505
64,3.5560546522131884,65.8403518903519,52232,0.6075499181058505
65,3.61161800615402,69.26764938014938,49465,0.6075499181058505
66,3.66718136009485,69.03531127281127,44071,0.6075499181058505
67,3.7227447140356817,68.97621996996997,42701,0.6075499181058505
68,3.778308067976513,67.89650949025949,40526,0.6075499181058505
69,3.833871421917344,67.30802292677292,42520,0.6075499181058505
70,3.889434775858175,65.92856750981751,41741,0.6075499181058505
71,3.944998129799006,64.15415944790945,42881,0.6075499181058505
72,4.000561483739837,62.38635847385847,44835,0.6075499181058505
73,4.0561248376806684,59.87274822899823,48222,0.6075499181058505
74,4.111688191621499,60.50914183414184,50574,0.6075499181058505
75,4.167251545562331,59.094629244629246,50224,0.6075499181058505
76,4.222814899503161,57.52583015708016,50733,0.6075499181058505
77,4.278378253443993,56.60518932393932,50296,0.6075499181058505
78,4.333941607384824,55.01061109186109,52890,0.6075499181058505
79,4.389504961325654,53.109361284361285,55357,0.6075499181058505
80,4.445068315266486,50.45453626703627,60918,0.6075499181058505
81,4.5006316692073165,50.06247256872257,66213,0.6075499181058505
82,4.556195023148148,47.95220316470317,65675,0.6075499181058505
83,4.611758377088979,46.99065796565797,68659,0.6075499181058505
84,4.66732173102981,44.889645414645415,70285,0.6075499181058505
85,4.722885084970641,44.57844045969046,74229,0.6075499181058505
86,4.7784484389114725,44.66009952259952,74525,0.6075499181058505
87,4.834011792852303,45.22016295141295,73366,0.6075499181058505
88,4.889575146793135,46.82651257026257,71851,0.6075499181058505
89,4.945138500733965,46.36757093632094,68666,0.6075499181058505
90,5.000701854674796,46.70122045122045,70279,0.6075499181058505
91,5.056265208615628,47.39326682451682,71455,0.6075499181058505
92,5.111828562556458,48.641693616693615,69038,0.6075499181058505
93,5.16739191649729,50.09773812273812,65789,0.6075499181058505
94,5.222955270438121,50.5377695002695,62902,0.6075499181058505
95,5.278518624378952,50.209853603603605,63265,0.6075499181058505
96,5.334081978319783,52.79624047124047,63897,0.6075499181058505
97,5.389645332260614,54.43756833756834,57563,0.6075499181058505
98,5.445208686201445,56.1909265034265,53121,0.6075499181058505
99,5.500772040142276,58.98665781165781,50002,0.6075499181058505
100,5.556335394083107,61.40620524370525,44940,0.6075499181058505
101,5.611898748023938,62.31668254793255,40409,0.6075499181058505
102,5.6674621019647695,64.22243252868253,38644,0.6075499181058505
103,5.7230254559056,65.23564959189959,35631,0.6075499181058505
104,5.778588809846432,67.31893576268577,35173,0.6075499181058505
105,5.834152163787262,68.56784573034572,33835,0.6075499181058505
106,5.889715517728094,70.80198178948179,33253,0.6075499181058505
107,5.945278871668925,71.886267998768,31018,0.6075499181058505
108,6.000842225609755,72.96467525217525,31100,0.6075499181058505
109,6.056405579550587,73.11608146608147,30040,0.6075499181058505
110,6.111968933491418,72.05410795410795,30665,0.6075499181058505
111,6.167532287432249,71.15871737121738,30251,0.6075499181058505
112,6.22309564137308,70.34184328559328,30891,0.6075499181058505
113,6.278658995313911,68.42009461384461,30817,0.6075499181058505
114,6.334222349254742,69.67955984830985,33515,0.6075499181058505
115,6.389785703195574,72.50747815122816,33513,0.6075499181058505
116,6.445349057136404,73.74570483945485,29840,0.6075499181058505
117,6.500912411077236,72.81669361669361,27749,0.6075499181058505
118,6.5564757650180665,72.83014649264649,29803,0.6075499181058505
119,6.612039118958897,72.72248402248402,28542,0.6075499181058505
120,6.667602472899729,72.34902931777931,29064,0.6075499181058505
121,6.723165826840559,69.69562832062832,30256,0.6075499181058505
122,6.778729180781391,68.19772705397705,30497,0.6075499181058505
123,6.834292534722222,66.90784582659583,30956,0.6075499181058505
124,6.889855888663053,64.55176618926619,33855,0.6075499181058505
125,6.945419242603884,62.78743695618696,36345,0.6075499181058505
126,7.000982596544715,63.35495447370448,38133,0.6075499181058505
127,7.056545950485546,62.24511530761531,38256,0.6075499181058505
128,7.112109304426377,61.17639803264803,39096,0.6075499181058505
129,7.167672658367208,61.748601486101485,39792,0.6075499181058505
130,7.223236012308039,62.65432644182644,40237,0.6075499181058505
131,7.278799366248871,64.12637685762685,37857,0.6075499181058505
132,7.334362720189701,66.00595643720644,35372,0.6075499181058505
133,7.389926074130533,67.56304573804574,31321,0.6075499181058505
134,7.4454894280713635,68.13795766920767,28862,0.6075499181058505
135,7.501052782012195,67.68087895587895,28068,0.6075499181058505
136,7.556616135953026,67.1723074035574,30028,0.6075499181058505
137,7.612179489893856,65.8619277931778,30679,0.6075499181058505
138,7.667742843834688,64.02857232232232,31463,0.6075499181058505
139,7.723306197775519,62.53885472010472,35288,0.6075499181058505
140,7.77886955171635,61.994707207207206,38522,0.6075499181058505
141,7.834432905657181,62.438259413259416,38481,0.6075499181058505
142,7.889996259598012,59.87372997997998,37715,0.6075499181058505
143,7.945559613538843,56.27925617925618,39355,0.6075499181058505
144,8.001122967479674,55.559131246631246,44466,0.6075499181058505
145,8.056686321420505,54.72805642180642,46321,0.6075499181058505
146,8.112249675361337,51.96542504042504,44637,0.6075499181058505
147,8.167813029302167,50.14883874258874,48615,0.6075499181058505
148,8.223376383242998,45.30471144221144,51627,0.6075499181058505
149,8.27893973718383,43.31133393008393,59949,0.6075499181058505
150,8.334503091124661,42.54409457534457,63791,0.6075499181058505
151,8.390066445065491,40.51776391776392,65158,0.6075499181058505
152,8.445629799006323,39.85170458920459,71155,0.6075499181058505
153,8.501193152947154,42.79245351120351,73560,0.6075499181058505
154,8.556756506887986,42.34166955416956,66689,0.6075499181058505
155,8.612319860828816,41.12350331100331,67324,0.6075499181058505
156,8.667883214769647,39.64934068684069,71939,0.6075499181058505
157,8.723446568710479,36.38350513975514,78667,0.6075499181058505
158,8.779009922651309,35.259292465542465,92414,0.6075499181058505
159,8.83457327659214,35.56075354200354,98064,0.6075499181058505
160,8.890136630532972,36.31342207592208,98370,0.6075499181058505
161,8.945699984473803,36.3404081966582,95950,0.6075499181058505
162,9.001263338414633,36.46856712481713,95638,0.6075499181058505
163,9.056826692355465,36.55949892199892,93903,0.6075499181058505
164,9.112390046296296,35.98107819357819,93491,0.6075499181058505
165,9.167953400237128,37.37738555863556,95229,0.6075499181058505
166,9.223516754177956,36.37757420882421,91268,0.6075499181058505
167,9.279080108118787,36.370432932932935,94190,0.6075499181058505
168,9.33464346205962,36.21509971509972,92198,0.6075499181058505
169,9.39020681600045,36.54898167398167,91859,0.6075499181058505
170,9.445770169941282,36.2047509047509,90614,0.6075499181058505
171,9.501333523882112,36.6437885000385,91167,0.6075499181058505
172,9.556896877822943,37.86550540925541,87578,0.6075499181058505
173,9.612460231763777,36.73073265573266,82787,0.6075499181058505
174,9.668023585704606,36.79147224147224,85921,0.6075499181058505
175,9.723586939645438,39.746499865249866,84240,0.6075499181058505
176,9.77915029358627,43.13009548009548,75409,0.6075499181058505
177,9.8347136475271,45.76407224532225,65293,0.6075499181058505
178,9.89027700146793,46.094740894740895,57804,0.6075499181058505
179,9.945840355408762,45.84015842765843,61389,0.6075499181058505
180,10.001403709349592,42.36859407484408,63533,0.6075499181058505
181,10.056967063290424,39.46224541849542,73727,0.6075499181058505
182,10.112530417231255,39.375809463309466,82097,0.6075499181058505
183,10.168093771172089,40.909742434742434,81294,0.6075499181058505
184,10.223657125112917,39.55967842842843,76581,0.6075499181058505
185,10.279220479053748,36.84265756140756,79858,0.6075499181058505
186,10.33478383299458,37.527527527527525,84480,0.6075499181058505
187,10.39034718693541,38.38129186879187,83120,0.6075499181058505
188,10.44591054087624,38.83254023254023,81235,0.6075499181058505
189,10.501473894817073,39.45532214907215,79857,0.6075499181058505
