frame,time,brightness
0,0.0,106.71029683529683
1,0.05556335394083107,102.36397984522985
2,0.11112670788166214,101.39828434203434
3,0.1666900618224932,99.91555305305306
4,0.22225341576332427,103.8766198891199
5,0.27781676970415536,107.13831716331717
6,0.3333801236449864,109.54397618772619
7,0.3889434775858175,110.59249586124587
8,0.44450683152664855,109.71665511665512
9,0.5000701854674796,111.37633547008546
10,0.5556335394083107,113.20524322399322
11,0.6111968933491418,113.0202567952568
12,0.6667602472899729,112.22860504735505
13,0.722323601230804,110.01435377685378
14,0.777886955171635,108.94764283514283
15,0.8334503091124661,108.16907484407484
16,0.8890136630532971,107.22499037499037
17,0.9445770169941282,103.85180083930084
18,1.0001403709349592,101.93933597058597
19,1.0557037248757903,102.84622940247941
20,1.1112670788166215,101.98398302148303
21,1.1668304327574526,101.69103526603527
22,1.2223937866982837,100.66557952182953
23,1.2779571406391146,100.22549424424425
24,1.3335204945799457,100.03937447062447
25,1.3890838485207768,100.06781589281589
26,1.444647202461608,96.51217467467467
27,1.5002105564024388,94.66085604835605
28,1.55577391034327,93.49403393778394
29,1.611337264284101,90.8177384114884
30,1.6669006182249322,89.43114749364749
31,1.7224639721657633,87.3743402055902
32,1.7780273261065942,86.3808803996304
33,1.8335906800474253,85.87960364210365
34,1.8891540339882564,83.64228170478171
35,1.9447173879290875,81.0606750981751
36,2.0002807418699184,78.06612718487719
37,2.0558440958107496,75.20095383845384
38,2.1114074497515807,73.88017296142296
39,2.166970803692412,71.67938130438131
40,2.222534157633243,71.64727852852853
41,2.278097511574074,72.50472684222684
42,2.333660865514905,72.22147820897821
43,2.3892242194557363,71.82940055440055
44,2.4447875733965674,69.16620851620851
45,2.500350927337398,65.22464964964965
46,2.555914281278229,63.220544101794104
47,2.6114776352190603,63.33161623161623
48,2.6670409891598914,64.49127252252252
49,2.7226043431007225,64.48827000077
50,2.7781676970415536,65.24256275506275
51,2.8337310509823848,65.24085383460384
52,2.889294404923216,63.78719584969585
53,2.944857758864047,62.514526064526066
54,3.0004211128048777,61.78454704704705
55,3.055984466745709,61.09376443751444
56,3.11154782068654,60.889618464618465
57,3.167111174627371,60.055399149149146
58,3.222674528568202,60.42977207977208
59,3.2782378825090333,60.070682701932704
60,3.3338012364498644,59.537524543774545
61,3.3893645903906955,59.59126626626627
62,3.4449279443315266,62.2232545045045
63,3.5004912982723577,65.61327625702626
64,3.5560546522131884,65.8403518903519
65,3.6116180061540195,69.26764938014938
66,3.6671813600948506,69.03531127281127
67,3.7227447140356817,68.97621996996997
68,3.778308067976513,67.89650949025949
69,3.833871421917344,67.30802292677292
70,3.889434775858175,65.92856750981751
71,3.944998129799006,64.15415944790945
72,4.000561483739837,62.38635847385847
73,4.0561248376806684,59.872748228998226
74,4.111688191621499,60.509141834141836
75,4.167251545562331,59.094629244629246
76,4.222814899503161,57.52583015708016
77,4.278378253443993,56.60518932393932
78,4.333941607384824,55.010611091861094
79,4.389504961325654,53.109361284361285
80,4.445068315266486,50.45453626703627
81,4.5006316692073165,50.06247256872257
82,4.556195023148148,47.952203164703164
83,4.611758377088979,46.99065796565797
84,4.66732173102981,44.889645414645415
85,4.722885084970641,44.57844045969046
86,4.7784484389114725,44.66009952259952
87,4.834011792852303,45.22016295141295
88,4.889575146793135,46.82651257026257
89,4.945138500733965,46.36757093632094
90,5.000701854674796,46.70122045122045
91,5.056265208615628,47.39326682451682
92,5.111828562556458,48.641693616693615
93,5.16739191649729,50.09773812273812
94,5.222955270438121,50.5377695002695
95,5.278518624378952,50.209853603603605
96,5.334081978319783,52.79624047124047
97,5.389645332260614,54.43756833756834
98,5.445208686201445,56.1909265034265
99,5.500772040142276,58.986657811657814
