frame,time,brightness
0,0.0,46.880912181712965
1,0.05556790397866193,46.841697410300924
2,0.11113580795732386,46.41415075231482
3,0.1667037119359858,45.02265733506945
4,0.22227161591464772,44.824662905092595
5,0.2778395198933096,44.84199833622685
6,0.3334074238719716,44.831303891782404
7,0.3889753278506335,188.66065285011575
8,0.44454323182929545,188.66193033854168
9,0.5001111358079574,188.66211263020833
10,0.5556790397866193,188.70652018229165
11,0.6112469437652812,188.7067900028935
12,0.6668148477439432,188.6553707320602
13,0.7223827517226051,188.65415907118054
14,0.777950655701267,188.68229383680554
15,0.8335185596799289,188.5230591724537
16,0.8890864636585909,188.73058195891204
17,0.9446543676372527,188.42101888020832
18,1.0002222716159148,188.70536024305557
19,1.0557901755945767,188.65826135706018
20,1.1113580795732385,188.44755570023148
21,1.1669259835519006,188.7387456597222
22,1.2224938875305624,188.57789424189815
23,1.2780617915092243,188.57816189236112
24,1.3336296954878863,188.56819914641204
25,1.3891975994665482,188.49623697916667
26,1.4447655034452103,188.49706886574074
27,1.5003334074238721,188.49651765046298
28,1.555901311402534,188.6656155960648
29,1.611469215381196,188.66629955150464
30,1.6670371193598579,188.66581090856482
31,1.7226050233385197,188.62600405092593
32,1.7781729273171818,137.86939308449075
33,1.8337408312958436,114.78288375289353
34,1.8893087352745055,103.75052119502315
35,1.9448766392531676,70.48188006365741
36,2.0004445432318296,67.80297670717593
37,2.0560124472104913,67.94460286458333
38,2.1115803511891533,64.35633933738426
39,2.1671482551678154,65.9356861255787
40,2.222716159146477,66.73640407986112
41,2.278284063125139,66.29333875868056
42,2.333851967103801,70.12175238715278
43,2.389419871082463,74.13003219039352
44,2.444987775061125,73.754931640625
45,2.500555679039787,73.54507703993056
46,2.5561235830184486,74.20600730613425
47,2.6116914869971106,72.10176866319445
48,2.6672593909757727,66.3574464699074
49,2.7228272949544343,62.192044270833335
50,2.7783951989330964,61.20301287615741
51,2.8339631029117585,60.85949435763889
52,2.8895310068904205,60.87199327256945
53,2.945098910869082,60.86555844907407
54,3.0006668148477442,188.54782624421296
55,3.0562347188264063,188.54709454571758
56,3.111802622805068,188.54705186631944
57,3.16737052678373,188.48982024016203
58,3.222938430762392,188.49140697337964
59,3.2785063347410537,188.49187572337962
60,3.3340742387197158,188.38802191840279
61,3.389642142698378,188.56504484953703
62,3.4452100466770395,188.49317455150464
63,3.5007779506557015,188.4637257667824
64,3.5563458546343636,188.5593876591435
65,3.611913758613025,188.65195131655094
66,3.6674816625916873,188.70498408564814
67,3.7230495665703494,188.57214373553242
68,3.778617470549011,188.56390046296298
69,3.834185374527673,188.67978515625
70,3.889753278506335,188.64500289351852
71,3.9453211824849967,188.64554542824075
72,4.000889086463659,188.64979817708334
73,4.056456990442321,188.64513346354167
74,4.1120248944209825,188.6456546585648
75,4.167592798399645,188.65307978877314
76,4.223160702378307,188.65709020543983
77,4.278728606356968,188.65610423900463
78,4.334296510335631,188.6582349537037
79,4.389864414314292,188.5638993778935
80,4.445432318292954,188.56394024884258
81,4.501000222271617,188.5639156539352
82,4.556568126250278,188.5888111255787
83,4.61213603022894,188.5884646267361
84,4.667703934207602,188.682294921875
85,4.723271838186264,188.4908224826389
86,4.778839742164926,188.68925419560185
87,4.834407646143588,188.62279224537036
88,4.88997555012225,188.58937391493055
89,4.945543454100911,188.32612377025464
90,5.001111358079574,188.63532588252315
91,5.0566792620582355,188.59084924768518
92,5.112247166036897,188.7165993923611
93,5.16781507001556,188.62129774305555
94,5.223382973994221,188.5118829571759
95,5.278950877972883,188.51224066840277
96,5.334518781951545,188.51996672453703
97,5.390086685930207,188.6535427517361
